1.692058857728646545e-02,1.694364223231635774e-04,2.541546334847597454e-04,1.695857192697438460e-04,5.186719447869641121e-04,1.828519536734387913e-04,8.838529327378202155e-03,1.129189597383717614e-04,1.354566572302926485e-04,1.566556649486743665e-03,3.684049093543687991e-03,2.001336469719370447e-08,4.508593690751071942e-02,3.599100467975988732e-02,1.072964755263862500e-06,1.512038128390247982e+00,7.017971160340248649e-02,5.683867343259319665e-02,5.181687775854528638e-02,1.167374910000002070e-01,1.181596964422377237e-02,7.486750166260347505e-02,3.583129652205226112e-02,1.376217534345480428e-02,6.339629074320035640e-02,3.670862751633785503e-02,1.835431365838047571e-02,1.122047336182426501e-04,1.346680122964102064e-04,1.556199715498290470e-03,3.665542356948975952e-03,5.382358965720501764e-02,4.490301382342658330e-04
1.681612397783423946e-02,1.684701590870631485e-04,2.527052386305825662e-04,1.687038765379157647e-04,5.734258853836011983e-04,1.847623898227399963e-04,9.450963383997486311e-03,1.313736326076080118e-04,1.570807506863304602e-04,1.899913395053742142e-03,4.327535650451592303e-03,2.231032988092393149e-08,4.510263066228348966e-02,3.605103867384969879e-02,1.198519929599030192e-06,1.512256330920654035e+00,6.942129674182863364e-02,5.660623040568382724e-02,5.126542953344156300e-02,1.167385010000002582e-01,1.170710804715788256e-02,7.419023698546688139e-02,3.549649833224583634e-02,1.376223750577056093e-02,6.342876702515480580e-02,3.668164579953282767e-02,1.834082280005132695e-02,1.305431807271484432e-04,1.561667608258211900e-04,1.887359764013739338e-03,4.305809067649281861e-03,5.385593907539837355e-02,4.500401772334315111e-04
1.672183372309221303e-02,1.676033192431073196e-04,2.514049788646589194e-04,1.679383010989725410e-04,6.420376633781667763e-04,1.859342427833448187e-04,1.143356149955252442e-02,1.544845341100663488e-04,1.842946334223138894e-04,2.531085293891059684e-03,5.568095178443288260e-03,2.727178782533785851e-08,4.512081300023034619e-02,3.613224797691582529e-02,1.467540303874209905e-06,1.512178606645230072e+00,6.889875580788674958e-02,5.672945903494231584e-02,5.082113399088530187e-02,1.167395110000003788e-01,1.164046846765370326e-02,7.376429719874880164e-02,3.528141859325565483e-02,1.377042405043090237e-02,6.347450636137057234e-02,3.665144982080385805e-02,1.832572481076894660e-02,1.535081781920889950e-04,1.832224998309647866e-04,2.514363564379838364e-03,5.540144404263322789e-03,5.389581549102219482e-02,4.511107892724277517e-04
1.665419773496982711e-02,1.670070161952748528e-04,2.505105242929110730e-04,1.674639516459267398e-04,7.221583103802160829e-04,1.861380452115511089e-04,1.443022889711453177e-02,1.818623482763038752e-04,2.166211681921982179e-04,3.348120168458458557e-03,7.241444682935732798e-03,3.400534910355224066e-08,4.514502034416277565e-02,3.623860238746161311e-02,1.831282378558169905e-06,1.512062839603746989e+00,6.864926179224381531e-02,5.726590247897279246e-02,5.053619460593772317e-02,1.167405210000002636e-01,1.162932129350894087e-02,7.366706969053854470e-02,3.521915748582892663e-02,1.378163129020374723e-02,6.353718424541324183e-02,3.661804755225846197e-02,1.830902367658703705e-02,1.807162147682775800e-04,2.153643258413729875e-04,3.326014132077759720e-03,7.205121023433391607e-03,5.395047034516013001e-02,4.525152868148117689e-04
1.662705220374850398e-02,1.668190606823866497e-04,2.502285910235815466e-04,1.674154011009845885e-04,8.108894871176662664e-04,1.850243555777541669e-04,1.829281512305915014e-02,2.130810021987245755e-04,2.535669309340531975e-04,4.323193837678918766e-03,9.297587741676700476e-03,4.213223271218356581e-08,4.517881249051881876e-02,3.637429086954645230e-02,2.268763411178843099e-06,1.512058007256610992e+00,6.870935479002668322e-02,5.827190912674190537e-02,5.044948730924241759e-02,1.167415310000002177e-01,1.168335868734682662e-02,7.395976620046772199e-02,3.533664688768339140e-02,1.379322857160348789e-02,6.362000190405756039e-02,3.658144780765736764e-02,1.829072380438596587e-02,2.117353425500530793e-04,2.520929323568627065e-04,4.294652140306650344e-03,9.250948042629774867e-03,5.402494095838188820e-02,4.544398664945787833e-04
1.665224848372761843e-02,1.671615361984516140e-04,2.507423042976747647e-04,1.679167774382660770e-04,9.037247273508917109e-04,1.823526905599560791e-04,2.295910693013338000e-02,2.475732984148614076e-04,2.944381404728901039e-04,5.441181591253705513e-03,1.170597232667836170e-02,5.139944929966083130e-08,4.522574320803644105e-02,3.654357350877997929e-02,2.765769085590198832e-06,1.512292379948642962e+00,6.911501519368398738e-02,5.980259162287390046e-02,5.059403348472766432e-02,1.167425410000001440e-01,1.181159123772717798e-02,7.469831147782761416e-02,3.565855880031812419e-02,1.380310534404913074e-02,6.372620875761728088e-02,3.654166023809160557e-02,1.827083001971122750e-02,2.460109023948478220e-04,2.927277945501076785e-04,5.405295777678631626e-03,1.164731071781727016e-02,5.412394837823063243e-02,4.570425734924672798e-04
1.674132569833097772e-02,1.681478376995907396e-04,2.522217565493782760e-04,1.690793534416014105e-04,9.946560349623680825e-04,1.780442662571698272e-04,2.839393290875958514e-02,2.841706940713517550e-04,3.378189647830957907e-04,6.682375114055486356e-03,1.443057291579011824e-02,6.155761542679345294e-08,4.528964182991751519e-02,3.675072858635025641e-02,3.308293388349302723e-06,1.512897573664217843e+00,6.990163336420805729e-02,6.191181392520879456e-02,5.100058990352675237e-02,1.168272096436868551e-01,1.202304727139985249e-02,7.593705731538684389e-02,3.620875540495003403e-02,1.380915633193872602e-02,6.385920231240913014e-02,3.649869532812535788e-02,1.824934756484493034e-02,2.823814761129856852e-04,3.358611055333459122e-04,6.638388535628621592e-03,1.435839888618957796e-02,5.425235562688809909e-02,4.604923746870030038e-04
1.690573442273385005e-02,1.698935291640206609e-04,2.548402937460354095e-04,1.710197300421044159e-04,1.076740964086494523e-03,1.722903584373295326e-04,3.455895786792447660e-02,3.214127244362442607e-04,3.819110812347313675e-04,8.017371153376870799e-03,1.741993627988766211e-02,7.232619743246962034e-08,4.537459195851958199e-02,3.700002741328393963e-02,3.880737306714958887e-06,1.514012892184352532e+00,7.110394721681749519e-02,6.465218557844702729e-02,5.169947521322228179e-02,1.170707484361795114e-01,1.232695894240768211e-02,7.773036501077622284e-02,3.701090466894207259e-02,1.380915899939135980e-02,6.402260906407471197e-02,3.645256439062812687e-02,1.822628209622171452e-02,3.193959791511448085e-04,3.797052532851422470e-04,7.964758256932515795e-03,1.733307931209204442e-02,5.441533683753732586e-02,4.649695949391394298e-04
1.715654882124713690e-02,1.725109934397165443e-04,2.587664901595761852e-04,1.738516175488350802e-04,1.142911132685955899e-03,1.655195480378599514e-04,4.139535577463126365e-02,3.578347157788743936e-04,4.248495902177223363e-04,9.405584505415381241e-03,2.060301041215226864e-02,8.339044468489749064e-08,4.548468650057038709e-02,3.729572006903145859e-02,4.465827313701930229e-06,1.515779752294404092e+00,7.275595717980322397e-02,6.807507147557484428e-02,5.272159581940711465e-02,1.175240928117574912e-01,1.273280049834678816e-02,8.013335367491629391e-02,3.808877818763070633e-02,1.380083365096539116e-02,6.422038264273416397e-02,3.640327956264837600e-02,1.820163968236582913e-02,3.555973304182584861e-04,4.224044775684390892e-04,9.344114610290756018e-03,2.050070107374201561e-02,5.461843325568760399e-02,4.706713467007278399e-04
1.750445902493868652e-02,1.761067941933599861e-04,2.641601912900423915e-04,1.776808022252820464e-04,1.186870951980667499e-03,1.582386072631602201e-04,4.881280268067907102e-02,3.919635864733232483e-04,4.647194591625267331e-04,1.079568969012595706e-02,2.388883914270254274e-02,9.441019817663347449e-08,4.562365979270933264e-02,3.764202813142870224e-02,5.045159759677632949e-06,1.518330516661184015e+00,7.489083258375370256e-02,7.223061363454919004e-02,5.409907456164208400e-02,1.182309236690501919e-01,1.325025494172426578e-02,8.320220384525708890e-02,3.946639878342579622e-02,1.378200094393990105e-02,6.445691366416889112e-02,3.635085379927138760e-02,1.817542680081985287e-02,3.895280977775360015e-04,4.620615193987199359e-04,1.072554796189569351e-02,2.377091040995570406e-02,5.486755676425031369e-02,4.777988804102946169e-04
1.697625519420938728e-02,1.699726913176303708e-04,2.549590369764392949e-04,1.701209749689569181e-04,5.161459304274045815e-04,1.810356690702061028e-04,9.942517260317489461e-03,1.129392094418680479e-04,1.355121664364585682e-04,1.707330183473242200e-03,4.011232842882194588e-03,2.174069822660775896e-08,4.510320842404287600e-02,3.603251304487843643e-02,1.165903369483091023e-06,1.512397183554006208e+00,7.061178187359287706e-02,5.752061926342867670e-02,5.210109790778873901e-02,1.167374909999999016e-01,1.191249332399174285e-02,7.544043543679870845e-02,3.609055124195315739e-02,1.375879947190665475e-02,6.342504993600718566e-02,3.670215009480646412e-02,1.835107494763238076e-02,1.122254209078439423e-04,1.347238245799630438e-04,1.696051729904451836e-03,3.991098808488430065e-03,5.385464266609143319e-02,4.499105717702381237e-04
1.688708316261309378e-02,1.691656355029588072e-04,2.537484532544436182e-04,1.693975891909627876e-04,5.695185718629305763e-04,1.830186587455087861e-04,9.953056384354053848e-03,1.310917105488656586e-04,1.567616465952502685e-04,1.917330094132794734e-03,4.427900812493361024e-03,2.290568225884884622e-08,4.512314426956436780e-02,3.609217781750968801e-02,1.230446894237746868e-06,1.512861336317288918e+00,6.984521205532781551e-02,5.727452079802597407e-02,5.157995338266788132e-02,1.167385009999998557e-01,1.180662757488869057e-02,7.478614471366140659e-02,3.576382873179967392e-02,1.375362894427322423e-02,6.345790894922796743e-02,3.667517313906080989e-02,1.833758646983289081e-02,1.302642792770109664e-04,1.558508637908779572e-04,1.904678203739179317e-03,4.405700080437822443e-03,5.389104823748473716e-02,4.511212990246989563e-04
1.680222003998793276e-02,1.683999805706811695e-04,2.525999708560242615e-04,1.687352852527485220e-04,6.370764725040359896e-04,1.842368882475373473e-04,1.164034214984477345e-02,1.539913816159334031e-04,1.837268561593136606e-04,2.514096400104858051e-03,5.576219632045511729e-03,2.739694430090679595e-08,4.514243625541755622e-02,3.617329875680126705e-02,1.474203040446701693e-06,1.512871602375537083e+00,6.931474950176490235e-02,5.738441452951095756e-02,5.114725061353302821e-02,1.167395109999998376e-01,1.173942009039113943e-02,7.436377869831271858e-02,3.554939873453649007e-02,1.375992462399497351e-02,6.350390070012075505e-02,3.664498248856407070e-02,1.832249114466657364e-02,1.530186595925030842e-04,1.826586602959754605e-04,2.497508198667782592e-03,5.548262694151100301e-03,5.393250487842748964e-02,4.522675836456654464e-04
1.674000340977781220e-02,1.678609119568723589e-04,2.517913679353066952e-04,1.683178462855806977e-04,7.158140194185605648e-04,1.844443713991912386e-04,1.448136177284561205e-02,1.811118540546812188e-04,2.157466424692266679e-04,3.315303885221121145e-03,7.196587884554591849e-03,3.388812416253390169e-08,4.516680266191049758e-02,3.627967189896942612e-02,1.824973397894366899e-06,1.512784589622117259e+00,6.905757355079174264e-02,5.790779976986126093e-02,5.086542751754098007e-02,1.167405209999999582e-01,1.172699319072199875e-02,7.426312525768011263e-02,3.548501311490937643e-02,1.377043898149436091e-02,6.356704871445711946e-02,3.661158611412917985e-02,1.830579295753991670e-02,1.799776290482453251e-04,2.145023476952760406e-04,3.293463000918313115e-03,7.160577759711387984e-03,5.398811866244884738e-02,4.537007748897590987e-04
1.671567851545670627e-02,1.677040059287843925e-04,2.515560088931559617e-04,1.683011254426716448e-04,8.029591395226849714e-04,1.833645442154571649e-04,1.825046378062412586e-02,2.120642389483878040e-04,2.523667708415432273e-04,4.277504299796109494e-03,9.213107743806063510e-03,4.185883648310343339e-08,4.520024069850335502e-02,3.641541945885795606e-02,2.254139443183248568e-06,1.512780888015139436e+00,6.911017073596104066e-02,5.890098750913513176e-02,5.077809885325619554e-02,1.167415309999998985e-01,1.177966233176580037e-02,7.454971280626915275e-02,3.559931532279581035e-02,1.378188540125978474e-02,6.365053661005642960e-02,3.657499282782632199e-02,1.828749631448796029e-02,2.107270892817271837e-04,2.509020238647452538e-04,4.249306089506852888e-03,9.166960357811162682e-03,5.406336741081095576e-02,4.556434924477205557e-04
1.674206053576129255e-02,1.680597742236341762e-04,2.520896613354525382e-04,1.688159087089658784e-04,8.941088917664909586e-04,1.807677991620125523e-04,2.284956935237889356e-02,2.462952885659058701e-04,2.929088575474103964e-04,5.382181097336236932e-03,1.158594622673145280e-02,5.100451213886030736e-08,4.524647613226002313e-02,3.658477343505365381e-02,2.744718362615941253e-06,1.513000718373563647e+00,6.950848497308070861e-02,6.041906976459152784e-02,5.092047096307202730e-02,1.167425409999999358e-01,1.190656905155123603e-02,7.528120960838070863e-02,3.591766800517203623e-02,1.379189611057829792e-02,6.375757702095946611e-02,3.653521227908974878e-02,1.826760604022781981e-02,2.447446831272799225e-04,2.912113917148399680e-04,5.346744438795418899e-03,1.152798660754953027e-02,5.416311782202009456e-02,4.582513213790102781e-04
1.683133668945824973e-02,1.690480574279497772e-04,2.535720861419256552e-04,1.699795846694744628e-04,9.834155224459973418e-04,1.765868909989090727e-04,2.822682423203100657e-02,2.826629008317140044e-04,3.359868164532494954e-04,6.609072671917453658e-03,1.427565195237665181e-02,6.105696759700097231e-08,4.530940108922032472e-02,3.679199989116393316e-02,3.281699411717555430e-06,1.513580411766161093e+00,7.028787412119982814e-02,6.251589723827372103e-02,5.132431081388671990e-02,1.168286734278319722e-01,1.211675844076093647e-02,7.651269264293787675e-02,3.646422292733088322e-02,1.379827028167300747e-02,6.389153774038654199e-02,3.649225495049725210e-02,1.824612737604834958e-02,2.808858785184019922e-04,3.340425335513393925e-04,6.565634570776935144e-03,1.420436118011377327e-02,5.429226952738046286e-02,4.617040793238487689e-04
1.699535805302949606e-02,1.707900209597574854e-04,2.561850314396506615e-04,1.719158714789480028e-04,1.064122444934492706e-03,1.710216603873479296e-04,3.433617039662273385e-02,3.197559862940202685e-04,3.798579157325386178e-04,7.928978086902448499e-03,1.722974768184375172e-02,7.172995845457942265e-08,4.539312757641855711e-02,3.704136496181405225e-02,3.849183576064364402e-06,1.514661392129879269e+00,7.148304743513635151e-02,6.524407128165124470e-02,5.202039996531342136e-02,1.170738856948871226e-01,1.241944942037998510e-02,7.829880692910465290e-02,3.726276519957293781e-02,1.379873973744174219e-02,6.405602175053673464e-02,3.644613215304030873e-02,1.822306597744524637e-02,3.177516572654596290e-04,3.776662018461811798e-04,7.877016724294211986e-03,1.714395553135265871e-02,5.445600509366797792e-02,4.661814116461536072e-04
1.724544079056238369e-02,1.733998634206188538e-04,2.600997951309362631e-04,1.747394943991281994e-04,1.129257056439792340e-03,1.644626006582950058e-04,4.111542258326864041e-02,3.560878760002254774e-04,4.226378476500716741e-04,9.301900195894283532e-03,2.037757551730921823e-02,8.270746956459030861e-08,4.550175734056781385e-02,3.733711715978457052e-02,4.429828374186433792e-06,1.516385882691011711e+00,7.312799014784991669e-02,6.865495586509023918e-02,5.303984257125487350e-02,1.175289764020754080e-01,1.282409124104726995e-02,8.069474026508498266e-02,3.833710525435027328e-02,1.379100639461479372e-02,6.425495703185249430e-02,3.639685602149714955e-02,1.819842791180764641e-02,3.538641801296967069e-04,4.202085111660407960e-04,9.241193958398799535e-03,2.027652823260836512e-02,5.465985368636196856e-02,4.718794657874821790e-04
1.759241921985439661e-02,1.769870592725552390e-04,2.654805889088325739e-04,1.785606788127177581e-04,1.172644511939955735e-03,1.574025581351420075e-04,4.847317395031635473e-02,3.901941506686862522e-04,4.624254811353732740e-04,1.067722209422891817e-02,2.362912267912702438e-02,9.365069468737198574e-08,4.563902343722186367e-02,3.768347811922146545e-02,5.005300124767718674e-06,1.518886685546404713e+00,7.525585627064315664e-02,7.279869157010063208e-02,5.441482167812904114e-02,1.182374637795807343e-01,1.334033689127716443e-02,8.375663418319588549e-02,3.971126215402346477e-02,1.377287972345874086e-02,6.449270499967464654e-02,3.634443950890873382e-02,1.817221965565592526e-02,3.877727493136279508e-04,4.597840616041240112e-04,1.060794808723533773e-02,2.351264059854418775e-02,5.490970472264185276e-02,4.790014307591426062e-04
1.704233669148738639e-02,1.706116986569891788e-04,2.559175479854850421e-04,1.707613025302808158e-04,5.131471751938689995e-04,1.789750661532796044e-04,1.126437996708593015e-02,1.129749263344513989e-04,1.355858246083922812e-04,1.874451716979902384e-03,4.400933116400309632e-03,2.378917907607364327e-08,4.512479801072389468e-02,3.608272213169385484e-02,1.276064998042374125e-06,1.512856482310627193e+00,7.112454327469330817e-02,5.832818874973403483e-02,5.243763567082140170e-02,1.167374910000000265e-01,1.202690918960275593e-02,7.611917886518122789e-02,3.639774929573797585e-02,1.375430750546347870e-02,6.346033406284948275e-02,3.669567381618464574e-02,1.834783680833910677e-02,1.122626694644472065e-04,1.347989124536963599e-04,1.862087252438287838e-03,4.378875032786795803e-03,5.389298618686928777e-02,4.509955288784096958e-04
1.697124988011406918e-02,1.699924840824904233e-04,2.549887261237152925e-04,1.702244245991983186e-04,5.649979916966586281e-04,1.810527824324592236e-04,1.055092018972577511e-02,1.307940174537790582e-04,1.564213651028488179e-04,1.937288212315163615e-03,4.546779962977581281e-03,2.360998839812423289e-08,4.514850348301668870e-02,3.614194095405798279e-02,1.268215549728471162e-06,1.513612485638553773e+00,7.034828391504359402e-02,5.806592041189420628e-02,5.195304465951939427e-02,1.167385009999999390e-01,1.192463005118337208e-02,7.549258829303444329e-02,3.608079822585798929e-02,1.374290302858440123e-02,6.349365074321682012e-02,3.666870162056841409e-02,1.833435071060428648e-02,1.299697089909064454e-04,1.555139329017428353e-04,1.924524487973797377e-03,4.524018537979925675e-03,5.393422599108498028e-02,4.524480081050758981e-04
1.689754688383078227e-02,1.693442304027289699e-04,2.540163456040811897e-04,1.696793779304986904e-04,6.313211746417176544e-04,1.823060754414862548e-04,1.188444967674931636e-02,1.534459306423663035e-04,1.830948243920136578e-04,2.493932726555824105e-03,5.586190495760073177e-03,2.754472617745304990e-08,4.516901736547985352e-02,3.622295468620798098e-02,1.482073805635955217e-06,1.513724757048298564e+00,6.980841873091851724e-02,5.816002657278336596e-02,5.153429799776011733e-02,1.167395109999999209e-01,1.185672254894655150e-02,7.507453895207222283e-02,3.586718267857065545e-02,1.374698254571581589e-02,6.353994490568333486e-02,3.663851629736371990e-02,1.831925804908397445e-02,1.524801640208785886e-04,1.820340264928516940e-04,2.477512081985600891e-03,5.558244999187078941e-03,5.397754213133265644e-02,4.536816180360006816e-04
1.684174664248483042e-02,1.688734150778026623e-04,2.533101226167082626e-04,1.693303452771515491e-04,7.084581586307438748e-04,1.825293060777817588e-04,1.454051508792916780e-02,1.802727276396532948e-04,2.147628985899108017e-04,3.276877283352587576e-03,7.144452451811968835e-03,3.375089382710149892e-08,4.519349014298932460e-02,3.632934932518224608e-02,1.817591296276543077e-06,1.513669286591980079e+00,6.954212167374212994e-02,5.866794912374048709e-02,5.125618595720182746e-02,1.167405209999998056e-01,1.184275815798909066e-02,7.496978607489189483e-02,3.580027046776797922e-02,1.375671529073095069e-02,6.360366154525748383e-02,3.660512581588689501e-02,1.830256280843632968e-02,1.791523765876269357e-04,2.135332545719316672e-04,3.255347743649377335e-03,7.108809574274560852e-03,5.403427581080701148e-02,4.551494489799353315e-04
1.682075853361386999e-02,1.687502845634405828e-04,2.531254268451907439e-04,1.693450664523539267e-04,7.937472673455569627e-04,1.814661112121543677e-04,1.819949138025958243e-02,2.109143778813821982e-04,2.510025515154304452e-04,4.224184437691983103e-03,9.114839072472565723e-03,4.153876446573898467e-08,4.522642219091632665e-02,3.646516702197775961e-02,2.237022202379604377e-06,1.513664060194936489e+00,6.958582046336682370e-02,5.964596110589506089e-02,5.116807002473024862e-02,1.167415309999999679e-01,1.189379108360491023e-02,7.524905669157198884e-02,3.591077183839060799e-02,1.376802709828721209e-02,6.368795944992496072e-02,3.656853898659368635e-02,1.828426939388915623e-02,2.095869037868798037e-04,2.495483953784400472e-04,4.196390796430325698e-03,9.069271063446236389e-03,5.411043176778452396e-02,4.571119590225887811e-04
